timestamp,src_ip,user_agent,http_method,endpoint,status_code,response_bytes,request_duration_ms,geo_location,label
2023-11-16 22:16:47.000,136.40.139.178,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_0) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/23.0.808.0 Safari/533.1",POST,/login,200,4050,603,CY,Normal
2023-11-16 22:18:33.000,124.207.243.245,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) FxiOS/18.1b7215.0 Mobile/58M949 Safari/531.2",POST,/login,200,3691,122,GT,Normal
2023-11-16 22:20:18.000,41.143.254.72,"Mozilla/5.0 (Linux; Android 12) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/45.0.828.0 Safari/532.0",POST,/login,200,2012,548,RO,Normal
2023-11-16 22:20:32.000,137.172.30.240,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/8549-01-16 11:41:39 Firefox/3.6.5,POST,/login,200,3521,322,NI,Normal
2023-11-16 22:23:37.000,100.204.238.18,Mozilla/5.0 (Android 14; Mobile; rv:65.0) Gecko/65.0 Firefox/65.0,POST,/login,200,3541,480,MY,Normal
2023-11-16 22:27:44.000,28.38.109.136,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_6 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) CriOS/48.0.846.0 Mobile/08P288 Safari/534.2",POST,/login,403,1828,249,ET,Normal
2023-11-16 22:28:22.000,72.184.141.47,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/7679-07-24 03:33:34 Firefox/3.6.2,POST,/login,200,3724,581,HN,Normal
2023-11-16 22:30:04.000,222.109.247.89,Mozilla/5.0 (Android 3.0; Mobile; rv:68.0) Gecko/68.0 Firefox/68.0,POST,/login,200,4847,490,GN,Normal
2023-11-16 22:30:20.000,15.219.81.43,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/2991-11-23 02:07:50 Firefox/3.8,POST,/login,200,2519,494,NA,Normal
2023-11-16 22:34:16.000,54.155.175.72,Mozilla/5.0 (Android 5.0; Mobile; rv:60.0) Gecko/60.0 Firefox/60.0,POST,/login,200,2315,571,KM,Normal
2023-11-16 22:35:14.000,194.33.61.153,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/26.0.843.0 Safari/533.2",POST,/login,200,3436,498,MW,Normal
2023-11-16 22:38:03.000,190.247.65.98,"Mozilla/5.0 (iPad; CPU iPad OS 12_4_8 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) CriOS/23.0.809.0 Mobile/17W048 Safari/535.2",POST,/login,200,4482,143,HU,Normal
2023-11-16 22:42:54.000,11.40.71.60,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_7) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/36.0.872.0 Safari/531.0",POST,/login,200,4115,405,BT,Normal
2023-11-16 22:44:45.000,18.85.205.10,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_4; rv:1.9.6.20) Gecko/5084-11-03 16:49:53 Firefox/7.0,POST,/login,403,4230,323,SB,Normal
2023-11-16 22:45:52.000,132.198.3.94,Mozilla/5.0 (Android 5.1.1; Mobile; rv:20.0) Gecko/20.0 Firefox/20.0,POST,/login,200,1561,271,EG,Normal
2023-11-16 22:48:23.000,23.40.184.233,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/23.0.834.0 Safari/536.0",POST,/login,200,2495,109,KZ,Normal
2023-11-16 22:48:54.000,38.34.208.150,"Mozilla/5.0 (Linux; Android 4.4.2) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/56.0.877.0 Safari/534.2",POST,/login,200,4319,710,QA,Normal
2023-11-16 22:50:23.000,217.99.16.217,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_7; rv:1.9.2.20) Gecko/3767-11-14 04:26:36 Firefox/3.6.14,POST,/login,403,2145,611,KH,Normal
2023-11-16 22:51:19.000,72.77.36.162,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) CriOS/35.0.835.0 Mobile/53T772 Safari/533.0",POST,/login,200,4611,740,AU,Normal
2023-11-16 22:51:59.000,191.108.221.244,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_1; rv:1.9.4.20) Gecko/2082-06-13 18:02:11 Firefox/9.0,POST,/login,200,4372,649,CA,Normal
2023-11-16 22:53:03.000,73.8.163.219,Mozilla/5.0 (Android 2.2.1; Mobile; rv:11.0) Gecko/11.0 Firefox/11.0,POST,/login,200,3787,760,NZ,Normal
2023-11-16 22:56:10.000,71.13.27.122,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_0) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/40.0.811.0 Safari/536.2",POST,/login,200,2290,121,MA,Normal
2023-11-16 22:59:33.000,200.215.108.37,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_6; rv:1.9.2.20) Gecko/4985-07-06 14:08:40 Firefox/4.0,POST,/login,403,1661,596,MM,Normal
2023-11-16 23:03:27.000,147.11.207.123,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/34.0.888.0 Safari/536.0",POST,/login,200,3507,294,SA,Normal
2023-11-16 23:08:27.000,93.31.216.121,Mozilla/5.0 (Windows NT 4.0; xh-ZA; rv:1.9.1.20) Gecko/7682-11-01 08:15:41 Firefox/3.6.10,POST,/login,200,4499,579,NP,Normal
2023-11-16 23:10:57.000,26.107.126.224,"Mozilla/5.0 (iPad; CPU iPad OS 8_4_1 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) CriOS/40.0.879.0 Mobile/84R440 Safari/536.2",POST,/login,200,3771,264,BF,Normal
2023-11-16 23:11:42.000,87.36.129.22,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/25.0.828.0 Safari/532.0",POST,/login,200,4856,369,EG,Normal
2023-11-16 23:16:29.000,141.87.190.11,"Mozilla/5.0 (iPad; CPU iPad OS 17_1_2 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) FxiOS/16.1q8206.0 Mobile/50G042 Safari/531.2",POST,/login,403,4113,618,PE,Normal
2023-11-16 23:19:53.000,212.207.193.187,"Mozilla/5.0 (Linux; Android 4.4.4) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/19.0.864.0 Safari/533.2",POST,/login,200,4038,472,LA,Normal
2023-11-16 23:22:05.000,37.18.176.221,Mozilla/5.0 (Android 4.2.1; Mobile; rv:10.0) Gecko/10.0 Firefox/10.0,POST,/login,403,3707,496,NG,Normal
2023-11-16 23:23:52.000,151.28.116.250,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_7) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/62.0.842.0 Safari/533.1",POST,/login,200,3758,257,TR,Normal
2023-11-16 23:26:26.000,219.214.134.193,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6; rv:1.9.3.20) Gecko/9671-05-09 10:40:46 Firefox/15.0,POST,/login,200,1952,198,MM,Normal
2023-11-16 23:31:03.000,149.252.0.228,"Mozilla/5.0 (Windows 98) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/63.0.819.0 Safari/531.0",POST,/login,403,2031,282,IS,Normal
2023-11-16 23:31:29.000,67.41.200.201,Mozilla/5.0 (Windows NT 5.0; ur-PK; rv:1.9.2.20) Gecko/5271-01-22 01:31:28 Firefox/3.6.11,POST,/login,200,1904,132,PY,Normal
2023-11-16 23:34:57.000,85.24.164.29,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_6) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/15.0.867.0 Safari/536.1",POST,/login,200,4372,704,TG,Normal
2023-11-16 23:37:18.000,96.160.80.175,Mozilla/5.0 (Windows 95; fo-FO; rv:1.9.2.20) Gecko/3376-12-20 13:20:27 Firefox/3.8,POST,/login,200,4440,172,GB,Normal
2023-11-16 23:37:34.000,190.125.98.139,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_6) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/31.0.861.0 Safari/534.1",POST,/login,200,3512,181,PL,Normal
2023-11-16 23:41:43.000,140.108.136.183,"Mozilla/5.0 (Linux; Android 3.2) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/32.0.849.0 Safari/536.0",POST,/login,403,3785,525,VA,Normal
2023-11-16 23:45:01.000,117.91.254.109,"Mozilla/5.0 (iPad; CPU iPad OS 16_7_6 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) CriOS/39.0.885.0 Mobile/55U664 Safari/532.0",POST,/login,403,4026,372,BI,Normal
2023-11-16 23:49:41.000,202.62.84.19,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_4; rv:1.9.6.20) Gecko/8893-07-28 08:46:50 Firefox/3.6.5,POST,/login,403,2744,179,TV,Normal
2023-11-16 23:51:41.000,52.213.215.32,"Mozilla/5.0 (Windows NT 5.0) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/17.0.894.0 Safari/536.1",POST,/login,403,4470,336,PT,Normal
2023-11-16 23:56:23.000,90.79.63.63,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_5; rv:1.9.5.20) Gecko/3691-07-23 22:14:19 Firefox/3.6.9,POST,/login,200,4190,354,BE,Normal
2023-11-16 23:58:04.000,6.26.218.23,"Mozilla/5.0 (Linux; Android 2.3.1) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/13.0.851.0 Safari/532.0",POST,/login,200,4556,208,BD,Normal
2023-11-17 00:01:17.000,73.171.164.207,"Mozilla/5.0 (Windows NT 5.01) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/36.0.879.0 Safari/532.2",POST,/login,200,3249,206,LB,Normal
2023-11-17 00:02:52.000,214.51.31.110,"Mozilla/5.0 (Linux; Android 8.1.0) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/31.0.843.0 Safari/531.1",POST,/login,200,3567,445,GY,Normal
2023-11-17 00:04:22.000,194.158.183.175,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/18.0.822.0 Safari/531.1",POST,/login,200,2943,422,NL,Normal
2023-11-17 00:09:13.000,184.4.122.136,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/56.0.830.0 Safari/534.1",POST,/login,200,3022,522,NP,Normal
2023-11-17 00:13:03.000,148.109.226.89,"Mozilla/5.0 (iPad; CPU iPad OS 12_5_7 like Mac OS X) AppleWebKit/534.0 (KHTML, like Gecko) CriOS/46.0.836.0 Mobile/12M181 Safari/534.0",POST,/login,200,2485,676,ME,Normal
2023-11-17 00:17:52.000,37.61.220.61,Mozilla/5.0 (Windows NT 6.2; sc-IT; rv:1.9.2.20) Gecko/5942-11-11 01:32:04 Firefox/3.8,POST,/login,200,4549,360,KW,Normal
2023-11-17 00:21:06.000,78.42.184.244,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_3) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/42.0.889.0 Safari/532.1",POST,/login,200,3126,100,HT,Normal
2023-11-17 00:21:33.000,30.93.253.72,"Mozilla/5.0 (Linux; Android 10) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/18.0.857.0 Safari/531.2",POST,/login,200,3620,238,MT,Normal
2023-11-17 00:24:17.000,151.255.154.70,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_8; rv:1.9.6.20) Gecko/8130-03-23 01:27:38 Firefox/3.8,POST,/login,200,2379,422,MH,Normal
2023-11-17 00:24:38.000,174.172.33.219,"Mozilla/5.0 (Windows NT 5.01) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/24.0.801.0 Safari/535.0",POST,/login,200,4868,382,ZM,Normal
2023-11-17 00:29:31.000,132.38.149.20,"Mozilla/5.0 (Linux; Android 9) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/16.0.806.0 Safari/531.2",POST,/login,200,3841,258,TL,Normal
2023-11-17 00:30:29.000,104.98.207.5,Mozilla/5.0 (Windows NT 5.0; nan-TW; rv:1.9.1.20) Gecko/8089-04-08 12:58:58 Firefox/3.6.17,POST,/login,200,2066,371,GA,Normal
2023-11-17 00:33:46.000,47.94.192.50,"Mozilla/5.0 (Linux; Android 10) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/25.0.846.0 Safari/536.2",POST,/login,200,2549,407,ZA,Normal
2023-11-17 00:34:43.000,30.96.117.32,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/54.0.870.0 Safari/533.1",POST,/login,200,2390,179,BR,Normal
2023-11-17 00:37:39.000,131.240.245.165,"Mozilla/5.0 (Linux; Android 2.0) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/26.0.880.0 Safari/536.1",POST,/login,200,4882,690,TH,Normal
2023-11-17 00:38:37.000,117.34.142.140,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/34.0.842.0 Safari/536.1",POST,/login,200,4493,690,CI,Normal
2023-11-17 00:42:02.000,97.66.218.165,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_0; rv:1.9.4.20) Gecko/3723-06-04 04:55:20 Firefox/3.6.10,POST,/login,403,4657,442,GA,Normal
2023-11-17 00:45:10.000,72.8.213.66,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_7) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/23.0.806.0 Safari/536.1",POST,/login,200,1993,332,PG,Normal
2023-11-17 00:45:25.000,154.187.175.72,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/63.0.858.0 Safari/532.2",POST,/login,200,1721,412,AM,Normal
2023-11-17 00:50:03.000,63.39.122.135,Mozilla/5.0 (Windows NT 6.0; tt-RU; rv:1.9.0.20) Gecko/8513-11-22 21:53:25 Firefox/13.0,POST,/login,200,2112,434,ET,Normal
2023-11-17 00:54:30.000,55.164.195.36,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_4_1 like Mac OS X) AppleWebKit/534.0 (KHTML, like Gecko) CriOS/55.0.831.0 Mobile/16F426 Safari/534.0",POST,/login,200,4259,502,JM,Normal
2023-11-17 00:58:28.000,69.85.197.75,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/63.0.831.0 Safari/534.0",POST,/login,200,1868,327,CR,Normal
2023-11-17 01:02:19.000,69.119.81.157,"Mozilla/5.0 (iPad; CPU iPad OS 17_1_1 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) FxiOS/14.9q5641.0 Mobile/56B168 Safari/531.1",POST,/login,200,2041,444,CI,Normal
2023-11-17 01:03:11.000,19.42.56.133,Mozilla/5.0 (Android 5.1.1; Mobile; rv:29.0) Gecko/29.0 Firefox/29.0,POST,/login,200,3745,508,LI,Normal
2023-11-17 01:05:35.000,105.238.105.182,"Mozilla/5.0 (iPad; CPU iPad OS 13_7 like Mac OS X) AppleWebKit/531.0 (KHTML, like Gecko) FxiOS/13.9m8886.0 Mobile/09N844 Safari/531.0",POST,/login,200,4669,233,CM,Normal
2023-11-17 01:06:54.000,198.208.56.5,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_2; rv:1.9.5.20) Gecko/3060-08-13 15:07:46 Firefox/3.6.18,POST,/login,200,3119,767,HU,Normal
2023-11-17 01:08:44.000,206.6.109.54,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/14.0.839.0 Safari/532.0",POST,/login,200,3647,352,PE,Normal
2023-11-17 01:10:58.000,139.108.47.144,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/4568-10-31 12:57:36 Firefox/15.0,POST,/login,200,2824,689,SE,Normal
2023-11-17 01:11:53.000,152.103.168.119,Mozilla/5.0 (Windows NT 6.0; tg-TJ; rv:1.9.2.20) Gecko/3732-06-07 16:04:48 Firefox/14.0,POST,/login,200,2996,456,PW,Normal
2023-11-17 01:13:40.000,196.3.96.41,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_9; rv:1.9.4.20) Gecko/9978-12-29 18:14:26 Firefox/3.8,POST,/login,200,1599,412,TV,Normal
2023-11-17 01:15:16.000,38.115.220.139,"Mozilla/5.0 (Linux; Android 6.0.1) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/44.0.839.0 Safari/532.0",POST,/login,200,4788,552,GT,Normal
2023-11-17 01:16:40.000,54.192.54.96,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_8; rv:1.9.2.20) Gecko/9487-10-30 11:37:19 Firefox/3.6.11,POST,/login,200,2456,304,CU,Normal
2023-11-17 01:20:01.000,200.122.226.166,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1 like Mac OS X) AppleWebKit/534.0 (KHTML, like Gecko) FxiOS/13.3q3108.0 Mobile/73T114 Safari/534.0",POST,/login,200,1851,215,MR,Normal
2023-11-17 01:20:38.000,177.50.169.231,Mozilla/5.0 (Android 2.3.5; Mobile; rv:7.0) Gecko/7.0 Firefox/7.0,POST,/login,200,2104,394,IE,Normal
2023-11-17 01:20:55.000,100.180.118.88,Mozilla/5.0 (Android 4.4.4; Mobile; rv:59.0) Gecko/59.0 Firefox/59.0,POST,/login,200,2749,560,MT,Normal
2023-11-17 01:25:06.000,161.58.99.159,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_2; rv:1.9.2.20) Gecko/8664-03-13 20:14:28 Firefox/3.6.18,POST,/login,200,3703,316,CI,Normal
2023-11-17 01:27:00.000,148.107.228.13,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/30.0.814.0 Safari/533.2",POST,/login,200,3747,594,MG,Normal
2023-11-17 01:28:22.000,218.53.59.254,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) CriOS/18.0.886.0 Mobile/93U918 Safari/535.1",POST,/login,200,3042,696,KW,Normal
2023-11-17 01:33:01.000,123.72.221.50,"Mozilla/5.0 (iPad; CPU iPad OS 17_3_1 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) FxiOS/17.4v2055.0 Mobile/71R537 Safari/531.2",POST,/login,200,2663,305,TZ,Normal
2023-11-17 01:35:29.000,213.69.145.243,"Mozilla/5.0 (iPad; CPU iPad OS 17_2_1 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) FxiOS/10.7m1124.0 Mobile/20J409 Safari/531.1",POST,/login,200,1534,168,NL,Normal
2023-11-17 01:38:57.000,122.47.247.145,"Mozilla/5.0 (Linux; Android 9) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/62.0.801.0 Safari/532.1",POST,/login,200,4203,468,BE,Normal
2023-11-17 01:40:02.000,146.204.236.252,"Mozilla/5.0 (iPhone; CPU iPhone OS 3_2_2 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) FxiOS/10.4i9030.0 Mobile/68V997 Safari/534.2",POST,/login,200,4159,495,NP,Normal
2023-11-17 01:42:10.000,185.58.172.131,"Mozilla/5.0 (Windows 98; Win 9x 4.90) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/42.0.847.0 Safari/532.0",POST,/login,200,4406,201,MH,Normal
2023-11-17 01:45:01.000,223.2.4.52,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/4750-11-02 00:09:17 Firefox/3.8,POST,/login,200,1860,290,KH,Normal
2023-11-17 01:46:52.000,222.1.244.245,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_4) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/60.0.818.0 Safari/536.0",POST,/login,200,4418,122,GE,Normal
2023-11-17 01:47:22.000,26.34.167.164,Mozilla/5.0 (Android 4.4.2; Mobile; rv:8.0) Gecko/8.0 Firefox/8.0,POST,/login,200,2866,601,VC,Normal
2023-11-17 01:50:53.000,133.162.72.92,"Mozilla/5.0 (Linux; Android 4.1.2) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/49.0.849.0 Safari/535.2",POST,/login,403,4302,460,JM,Normal
2023-11-17 01:54:04.000,160.199.235.199,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/47.0.855.0 Safari/534.0",POST,/login,200,3553,382,TV,Normal
2023-11-17 01:54:45.000,71.195.27.132,"Mozilla/5.0 (iPad; CPU iPad OS 17_2 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) CriOS/14.0.856.0 Mobile/07Z254 Safari/531.1",POST,/login,200,4837,130,CV,Normal
2023-11-17 01:59:39.000,40.181.119.207,"Mozilla/5.0 (iPad; CPU iPad OS 8_4_1 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) CriOS/42.0.871.0 Mobile/17V431 Safari/533.2",POST,/login,200,2899,502,MK,Normal
2023-11-17 02:00:59.000,107.226.127.222,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/5626-03-22 07:56:49 Firefox/3.8,POST,/login,200,4277,727,MX,Normal
2023-11-17 02:03:05.000,212.35.145.83,Mozilla/5.0 (Android 4.4.2; Mobile; rv:50.0) Gecko/50.0 Firefox/50.0,POST,/login,200,3246,419,NL,Normal
2023-11-17 02:06:03.000,24.187.168.132,Mozilla/5.0 (Android 4.0.4; Mobile; rv:54.0) Gecko/54.0 Firefox/54.0,POST,/login,403,4172,241,BJ,Normal
2023-11-17 02:10:50.000,54.208.118.215,"Mozilla/5.0 (Linux; Android 4.0.1) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/42.0.857.0 Safari/534.0",POST,/login,200,2065,416,FI,Normal
2023-11-17 02:15:28.000,216.206.22.64,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/55.0.847.0 Safari/531.2",POST,/login,200,4654,248,TJ,Normal
2023-11-17 02:20:27.000,158.144.209.214,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_2) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/28.0.826.0 Safari/531.0",POST,/login,200,3782,645,PE,Normal
2023-11-17 02:21:37.000,160.121.15.210,Mozilla/5.0 (Windows 95; nhn-MX; rv:1.9.1.20) Gecko/6709-01-12 13:48:33 Firefox/3.8,POST,/login,200,2096,130,KE,Normal
2023-11-17 02:24:30.000,156.3.230.182,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/15.0.839.0 Safari/532.0",POST,/login,200,3184,410,MZ,Normal
2023-11-17 02:28:26.000,111.202.186.38,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_7) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/48.0.886.0 Safari/534.1",POST,/login,200,4108,380,VN,Normal
2023-11-17 02:29:53.000,69.129.186.227,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_7) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/43.0.806.0 Safari/531.1",POST,/login,403,2256,126,MK,Normal
2023-11-17 02:32:19.000,137.108.12.155,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/50.0.825.0 Safari/533.0",POST,/login,200,3942,337,TW,Normal
2023-11-17 02:34:27.000,78.29.234.150,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/24.0.809.0 Safari/536.2",POST,/login,200,4318,588,MA,Normal
2023-11-17 02:35:45.000,53.201.109.177,"Mozilla/5.0 (Windows NT 5.01) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/54.0.877.0 Safari/534.1",POST,/login,200,4416,765,TZ,Normal
2023-11-17 02:39:06.000,14.240.93.143,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_6 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) FxiOS/12.0i7461.0 Mobile/70B706 Safari/534.2",POST,/login,200,3440,240,ME,Normal
2023-11-17 02:40:39.000,21.247.119.234,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_4; rv:1.9.2.20) Gecko/4704-10-27 21:04:06 Firefox/3.8,POST,/login,403,4631,115,LA,Normal
2023-11-17 02:43:07.000,133.66.18.149,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_1) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/26.0.817.0 Safari/536.0",POST,/login,200,4249,307,NL,Normal
2023-11-17 02:45:01.000,31.116.141.104,Mozilla/5.0 (Android 7.1.1; Mobile; rv:54.0) Gecko/54.0 Firefox/54.0,POST,/login,200,3299,731,BD,Normal
2023-11-17 02:49:21.000,2.128.189.86,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_8) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/21.0.875.0 Safari/531.2",POST,/login,200,2510,537,CV,Normal
2023-11-17 02:52:58.000,110.229.227.6,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/63.0.886.0 Safari/531.2",POST,/login,200,4876,489,HN,Normal
2023-11-17 02:55:48.000,105.103.77.48,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/2716-11-30 04:17:30 Firefox/3.6.18,POST,/login,200,3842,708,NG,Normal
2023-11-17 03:00:32.000,144.48.91.219,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_5) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/38.0.854.0 Safari/533.1",POST,/login,200,4723,139,KN,Normal
2023-11-17 03:05:08.000,221.254.224.228,Mozilla/5.0 (Android 5.0; Mobile; rv:19.0) Gecko/19.0 Firefox/19.0,POST,/login,200,1673,351,RO,Normal
2023-11-17 03:09:43.000,1.24.227.159,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_2) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/19.0.816.0 Safari/531.0",POST,/login,200,1660,671,ES,Normal
2023-11-17 03:13:11.000,162.190.141.182,"Mozilla/5.0 (Windows NT 5.01) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/26.0.880.0 Safari/533.2",POST,/login,200,1701,294,GQ,Normal
2023-11-17 03:15:50.000,6.54.77.161,Mozilla/5.0 (Windows NT 4.0; lv-LV; rv:1.9.2.20) Gecko/7298-04-06 20:08:57 Firefox/3.8,POST,/login,200,4668,392,KI,Normal
2023-11-17 03:19:56.000,214.120.132.160,Mozilla/5.0 (Android 2.3.2; Mobile; rv:41.0) Gecko/41.0 Firefox/41.0,POST,/login,200,1723,629,NE,Normal
2023-11-17 03:21:18.000,26.221.226.176,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) FxiOS/18.5h0134.0 Mobile/42C702 Safari/532.2",POST,/login,200,1870,612,BD,Normal
2023-11-17 03:22:25.000,113.202.110.220,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/6942-09-02 11:45:41 Firefox/3.8,POST,/login,200,4351,659,DK,Normal
